Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.129005725929568,-0.184670396574784,0.51258205496432,0,0,0,26.3002175823176,3.67871877357829,-0.00523912103071409,0.0541395655093394,3.84844749755078,-0.00401159194401568,0.22959120436109,0,0,0,0,0,0,package://a10_178/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://a10_178/meshes/base_link.STL,,BottomAssemble-1,Origin_global,Axis_joint1,joint1,revolute,0,0,0,1.5388,1.5708,0,base_link,1,0,0,0,0,0,0,,,,,,,,
link1,-0.51258205496432,-0.122492444132962,-0.00168989156289856,0,0,0,26.3002175823176,0.22959120436109,-0.053983742712942,-0.00573942036866138,3.67855742499984,-0.00019200904979072,3.84860884612923,0,0,0,0,0,0,package://a10_178/meshes/link1.STL,1,1,1,1,0,0,0,0,0,0,package://a10_178/meshes/link1.STL,,T-Joint-32-1,Origin_joint1,Axis_joint1,joint1,continuous,-0.0065218,-0.18245,0,1.5388,1.5708,0,base_link,1,0,0,0,0,0,0,,,,,,,,
link2,-0.0785422204115868,-0.402930270170193,-0.000556365836297479,0,0,0,26.3002175823176,3.67855742499984,-0.053983974256305,-0.000108941576106643,0.229639685878469,-0.0144358602931894,3.84856036461185,0,0,0,0,0,0,package://a10_178/meshes/link2.STL,1,1,1,1,0,0,0,0,0,0,package://a10_178/meshes/link2.STL,,T-Joint-32-2;Mainarm-Assemble-1;T-Joint-32-3,Origin_joint2,Axis_joint2,joint2,continuous,-0.10965,-0.04395,0,3.136,0,1.5708,link1,1,0,0,0,0,0,0,,,,,,,,
link3,0.0785422204115867,-0.192052458758287,-0.00263509861623276,0,0,0,26.3002175823176,3.67855742499984,-0.0539819914822748,-0.000475331862830296,0.229751134880632,-0.0247327058786172,3.84844891560969,0,0,0,0,0,0,package://a10_178/meshes/link3.STL,1,1,1,1,0,0,0,0,0,0,package://a10_178/meshes/link3.STL,,L-32&Forearm-1;Forearm-1;T-Joint-17-1,Origin_joint3,Axis_joint3,joint3,continuous,0,-0.594999999999952,0,-0.0108231836094345,0,3.14159265358979,link2,1,0,0,0,0,0,0,,,,,,,,
link4,-0.766355933022853,0.0755962114188302,-0.00127228523496972,0,0,0,26.3002175823176,0.229593004064364,-0.0539837133608198,0.00628124994162189,3.67855742499984,0.00020009135211356,3.84860704642596,0,0,0,0,0,0,package://a10_178/meshes/link4.STL,1,1,1,1,0,0,0,0,0,0,package://a10_178/meshes/link4.STL,,T-Joint-17-2,Origin_joint4,Axis_joint4,joint4,continuous,0.0029460089927562,0.574299999999998,0,3.14159265358979,-0.00509865451899513,1.5707963267949,link3,0,1,0,0,0,0,0,,,,,,,,
link5,0.132940965902691,0.077038534820469,-7.48244870979464E-07,0,0,0,0.250529604832804,0.000147706766103638,7.83928372298396E-20,-3.86458782184775E-20,9.17998386031011E-05,1.62109132077211E-09,9.18814797461867E-05,0,0,0,0,0,0,package://a10_178/meshes/link5.STL,1,1,1,1,0,0,0,0,0,0,package://a10_178/meshes/link5.STL,,T-Joint-17-3;FrontFlange-1;力传感器法兰-1;六维力传感器-1;力传感器底座2-1,Origin_joint5,Axis_joint5,joint5,continuous,0.0290592307671516,0.0769037672858438,0,-3.14159265358979,0.0169257666086247,1.5707963267949,link4,0,1,0,0,0,0,0,,,,,,,,
link6,-0.0370017754368165,0.0252022998147514,-0.000164888510944233,0,0,0,0.136132934660164,8.92887694531639E-05,-2.96183646362377E-06,-2.18448541752676E-08,8.28440577765062E-05,-8.66732105135689E-09,3.54803368100766E-05,0,0,0,0,0,0,package://a10_178/meshes/link6.STL,0.807843137254902,0.843137254901961,0.905882352941176,1,0,0,0,0,0,0,package://a10_178/meshes/link6.STL,,gripper_right-1,Origin_joint6,Axis_joint6,joint6,continuous,0.160979601048544,0.0770407692328487,0,-3.13500084326082,0,3.1415901196294,link5,0.99999999999679,0,0,,,,,,,,,,,,
gripper_left,-0.097255,-0.0098559,0.011772,0,0,0,0.023424,4.9615E-06,3.0934E-10,-1.315E-06,6.2677E-06,-1.7097E-10,7.8716E-06,0,0,0,0,0,0,package://a10_178/meshes/gripper_left.STL,0.80784,0.84314,0.90588,1,0,0,0,0,0,0,package://a10_178/meshes/gripper_left.STL,,gripper_left-2,Origin_gripper_left,Axis_gripper_left,gripper_left,prismatic,0.0085252,0.010305,-0.00019018,0,0,0,link6,0,0,1,5,12,-0.05,0,,,,,,,,
gripper_right,-0.09873,-0.00045117,0.010552,0,0,0,0.023424,4.9615E-06,3.0338E-10,-1.315E-06,6.2677E-06,-1.7752E-10,7.8716E-06,0,0,0,0,0,0,package://a10_178/meshes/gripper_right.STL,0.80784,0.84314,0.90588,1,0,0,0,0,0,0,package://a10_178/meshes/gripper_right.STL,,gripper_left-3,Origin_gripper_right,Axis_gripper_right,gripper_right,prismatic,0.01,0,0,3.1416,0,0,link6,0,0,1,5,12,0,0.05,,,,,,,,
