value,mode,nodes,edge_fac,youngs,effort_cap,grip_stiffness,applied_force,saturated,open_gap,gap,gap_drift,compression,size_y,miss_x,miss_y,miss_z,obj_moved,grasped,hooke_pred
20000.0,stiffness,157,0.1,20000.0,10.0,20000.0,0.01559091912349686,False,0.08458788692951202,1.1832685046897496e-06,6.515131190099055e-08,0.04999881673149531,0.05,0.002038925886154175,5.647493526339531e-05,0.006237491965293884,2.119065356964711e-05,False,1.559091912349686e-05
40000.0,stiffness,157,0.1,40000.0,10.0,20000.0,10.0,True,0.08458785712718964,0.04932454717345536,0.011921152472496033,0.0006754528265446452,0.05,0.0020388662815093994,4.5940629206597805e-05,0.006226684898138046,2.64739337580977e-05,True,0.005
80000.0,stiffness,157,0.1,80000.0,10.0,20000.0,10.0,True,0.08458786457777023,0.05808423687703908,0.0002428106963634491,-0.008084236877039075,0.05,0.002039015293121338,3.7356250686571e-05,0.006236229091882706,3.721516259247437e-05,True,0.0025
160000.0,stiffness,157,0.1,160000.0,10.0,20000.0,10.0,True,0.08458805084228516,0.06416117828339338,0.0017376095056533813,-0.014161178283393375,0.05,0.0020389556884765625,3.0692724976688623e-05,0.006242662668228149,4.592169352690689e-05,True,0.00125
320000.0,stiffness,157,0.1,320000.0,10.0,20000.0,10.0,True,0.08458802103996277,0.06645738342776894,0.00016848742961883545,-0.016457383427768937,0.05,0.002039015293121338,4.636088851839304e-05,0.006223287433385849,2.5907167582772672e-05,True,0.000625
640000.0,stiffness,157,0.1,640000.0,10.0,20000.0,10.0,True,0.08458787947893143,0.06793996505439281,0.0002176538109779358,-0.017939965054392812,0.05,0.002038925886154175,4.29025967605412e-05,0.006223466247320175,2.9332368285395205e-05,True,0.0003125
